Price,District,City,Town,,,,,,,,,,
1250000,Porto,Matosinhos,Matosinhos e Leça da Palmeira,,,,,,,,,,
143000,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,,,,,,,,,,
72000,Porto,Vila Nova de Gaia,Oliveira do Douro,,,,,,,,,,
315000,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões",,,,,,,,,,
37500,Leiria,Caldas da Rainha,Tornada e Salir do Porto,,,,,,,,,,
1155000,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",,,,,,,,,,
75000,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,,,,,,,,,,
685000,Porto,Porto,Bonfim,,,,,,,,,,
124000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
473500,Porto,Maia,Cidade da Maia,,,,,,,,,,
328000,Porto,Vila Nova de Gaia,Madalena,,,,,,,,,,
300000,Porto,Paços de Ferreira,Penamaior,,,,,,,,,,
145000,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões",,,,,,,,,,
1200000,Porto,Vila Nova de Gaia,Madalena,,,,,,,,,,
249000,Porto,Gondomar,Rio Tinto,,,,,,,,,,
76000,Ilha de Santa Maria,Vila do Porto,Santo Espírito,,,,,,,,,,
220000,Porto,Gondomar,Melres e Medas,,,,,,,,,,
185000,Porto,Vila Nova de Gaia,Gulpilhares e Valadares,,,,,,,,,,
449000,Porto,Paredes,Gandra,,,,,,,,,,
370000,Porto,Porto,Paranhos,,,,,,,,,,
630000,Porto,Porto,Lordelo do Ouro e Massarelos,,,,,,,,,,
180000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
279000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
320000,Porto,Vila Nova de Gaia,Oliveira do Douro,,,,,,,,,,
165000,Porto,Marco de Canaveses,Paredes de Viadores e Manhuncelos,,,,,,,,,,
690000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
39900,Porto,Baião,Ancede e Ribadouro,,,,,,,,,,
425000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
37000,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,,,,,,,,,,
45000,Porto,Amarante,Lufrei,,,,,,,,,,
340000,Porto,Gondomar,Foz do Sousa e Covelo,,,,,,,,,,
225000,Porto,Gondomar,Baguim do Monte,,,,,,,,,,
285000,Porto,Valongo,Ermesinde,,,,,,,,,,
41850,Porto,Trofa,Coronado (São Romão e São Mamede),,,,,,,,,,
416000,Porto,Póvoa de Varzim,"Aver-o-Mar, Amorim e Terroso",,,,,,,,,,
8423,Ilha de Santa Maria,Vila do Porto,Almagreira,,,,,,,,,,
367500,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",,,,,,,,,,
99000,Porto,Vila Nova de Gaia,Grijó e Sermonde,,,,,,,,,,
64900,Porto,Paredes,Gandra,,,,,,,,,,
225000,Porto,Porto,Paranhos,,,,,,,,,,
403000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
210000,Porto,Vila Nova de Gaia,Vilar de Andorinho,,,,,,,,,,
295000,Porto,Lousada,"Cristelos, Boim e Ordem",,,,,,,,,,
295000,Porto,Lousada,"Cristelos, Boim e Ordem",,,,,,,,,,
345000,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,,,,,,,,,,
298000,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,,,,,,,,,,
380000,Porto,Gondomar,Rio Tinto,,,,,,,,,,
245000,Porto,Santo Tirso,Lamelas e Guimarei,,,,,,,,,,
90000,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões",,,,,,,,,,
165000,Porto,Valongo,Valongo,,,,,,,,,,
589000,Porto,Póvoa de Varzim,"Aver-o-Mar, Amorim e Terroso",,,,,,,,,,
320000,Porto,Penafiel,Eja,,,,,,,,,,
207000,Setúbal,Almada,Caparica e Trafaria,,,,,,,,,,
192000,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",,,,,,,,,,
349000,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,,,,,,,,,,
305000,Porto,Vila do Conde,Retorta e Tougues,,,,,,,,,,
199000,Leiria,Porto de Mós,Alvados e Alcaria,,,,,,,,,,
630000,Porto,Vila do Conde,Árvore,,,,,,,,,,
150000,Porto,Baião,Santa Cruz do Douro e São Tomé de Covelas,,,,,,,,,,
958000,Porto,Matosinhos,Matosinhos e Leça da Palmeira,,,,,,,,,,
360000,Ilha de Santa Maria,Vila do Porto,Vila do Porto,,,,,,,,,,
125000,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",,,,,,,,,,
850000,Porto,Paredes,Paredes,,,,,,,,,,
1550000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
309000,Leiria,Alcobaça,São Martinho do Porto,,,,,,,,,,
10000,Faro,Loulé,Quarteira,,,,,,,,,,
265000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
255000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
180000,Porto,Valongo,Ermesinde,,,,,,,,,,
210000,Porto,Vila Nova de Gaia,Oliveira do Douro,,,,,,,,,,
210000,Porto,Marco de Canaveses,Vila Boa do Bispo,,,,,,,,,,
240000,Porto,Penafiel,Penafiel,,,,,,,,,,
48000,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",,,,,,,,,,
149900,Porto,Trofa,Bougado (São Martinho e Santiago),,,,,,,,,,
825000,Porto,Paços de Ferreira,Eiriz,,,,,,,,,,
420000,Porto,Porto,Bonfim,,,,,,,,,,
440000,Porto,Porto,Bonfim,,,,,,,,,,
139950,Leiria,Porto de Mós,Porto de Mós - São João Baptista e São Pedro,,,,,,,,,,
209000,Ilha de Santa Maria,Vila do Porto,Vila do Porto,,,,,,,,,,
87000,Ilha de Santa Maria,Vila do Porto,Santo Espírito,,,,,,,,,,
696500,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
249000,Porto,Porto,Paranhos,,,,,,,,,,
415000,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões",,,,,,,,,,
183000,Porto,Vila Nova de Gaia,Oliveira do Douro,,,,,,,,,,
595000,Porto,Vila Nova de Gaia,São Felix da Marinha,,,,,,,,,,
130000,Porto,Gondomar,Baguim do Monte,,,,,,,,,,
415000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
249000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
249000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
268000,Porto,Porto,Campanhã,,,,,,,,,,
79500,Porto,Vila Nova de Gaia,"Sandim, Olival, Lever e Crestuma",,,,,,,,,,
240000,Porto,Maia,Moreira,,,,,,,,,,
232500,Leiria,Alcobaça,São Martinho do Porto,,,,,,,,,,
250000,Porto,Porto,Bonfim,,,,,,,,,,
188000,Porto,Amarante,Telões,,,,,,,,,,
219000,Porto,Vila Nova de Gaia,Gulpilhares e Valadares,,,,,,,,,,
445000,Porto,Maia,Águas Santas,,,,,,,,,,
520000,Porto,Valongo,Alfena,,,,,,,,,,
215000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
190000,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",,,,,,,,,,
12000,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,,,,,,,,,,
260000,Porto,Penafiel,Perozelo,,,,,,,,,,
349900,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,,,,,,,,,,
148500,Porto,Santo Tirso,Lamelas e Guimarei,,,,,,,,,,
895000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
349900,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,,,,,,,,,,
89900,Porto,Paços de Ferreira,Frazão Arreigada,,,,,,,,,,
150000,Porto,Gondomar,Foz do Sousa e Covelo,,,,,,,,,,
350000,Porto,Porto,Bonfim,,,,,,,,,,
435000,Porto,Porto,Bonfim,,,,,,,,,,
195000,Porto,Vila do Conde,Vila do Conde,,,,,,,,,,
47500,Porto,Amarante,Figueiró (Santiago e Santa Cristina),,,,,,,,,,
200000,Porto,Penafiel,Rio Mau,,,,,,,,,,
51200,Porto,Amarante,"Vila Garcia, Aboim e Chapa",,,,,,,,,,
255000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
185000,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",,,,,,,,,,
499000,Porto,Vila do Conde,Labruge,,,,,,,,,,
300000,Porto,Santo Tirso,"Areias, Sequeiró, Lama e Palmeira",,,,,,,,,,
260000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
395000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
385000,Porto,Felgueiras,Idães,,,,,,,,,,
280000,Porto,Porto,Bonfim,,,,,,,,,,
370000,Porto,Porto,Bonfim,,,,,,,,,,
198000,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
390000,Porto,Porto,Bonfim,,,,,,,,,,
469900,Porto,Vila Nova de Gaia,Madalena,,,,,,,,,,
189500,Porto,Porto,Campanhã,,,,,,,,,,
43000,Porto,Marco de Canaveses,Sande e São Lourenço,,,,,,,,,,
150000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
119000,Porto,Felgueiras,Macieira da Lixa e Caramos,,,,,,,,,,
42500,Porto,Paços de Ferreira,Seroa,,,,,,,,,,
,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
1490000,Porto,Porto,Bonfim,,,,,,,,,,
280000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
325000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
150000,Porto,Maia,Nogueira e Silva Escura,,,,,,,,,,
78000,Porto,Santo Tirso,Vilarinho,,,,,,,,,,
396000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
500000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
470000,Porto,Porto,Bonfim,,,,,,,,,,
400000,Porto,Porto,Bonfim,,,,,,,,,,
430000,Porto,Porto,Bonfim,,,,,,,,,,
575000,Porto,Matosinhos,Matosinhos e Leça da Palmeira,,,,,,,,,,
25000,Porto,Paços de Ferreira,Raimonda,,,,,,,,,,
250000,Porto,Marco de Canaveses,Bem Viver,,,,,,,,,,
490000,Porto,Porto,Paranhos,,,,,,,,,,
80000,Porto,Baião,Teixeira e Teixeiró,,,,,,,,,,
175000,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,,,,,,,,,,
,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
300000,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
167499,Porto,Vila Nova de Gaia,Oliveira do Douro,,,,,,,,,,
199000,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",,,,,,,,,,
55000,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",,,,,,,,,,
374000,Porto,Lousada,"Silvares, Pias, Nogueira e Alvarenga",,,,,,,,,,
299900,Porto,Maia,Castêlo da Maia,,,,,,,,,,
112000,Faro,Loulé,Boliqueime,,,,,,,,,,
185000,Porto,Porto,Campanhã,,,,,,,,,,
245000,Porto,Porto,Campanhã,,,,,,,,,,
439000,Porto,Gondomar,Rio Tinto,,,,,,,,,,
90000,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,,,,,,,,,,
248000,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,,,,,,,,,,
370000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
560000,Porto,Vila Nova de Gaia,Serzedo e Perosinho,,,,,,,,,,
,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
199750,Porto,Porto,Paranhos,,,,,,,,,,
229000,Porto,Porto,Bonfim,,,,,,,,,,
244900,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
600000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
395000,Porto,Porto,Campanhã,,,,,,,,,,
455000,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",,,,,,,,,,
410000,Porto,Valongo,Valongo,,,,,,,,,,
299000,Porto,Matosinhos,Matosinhos e Leça da Palmeira,,,,,,,,,,
42500,Porto,Paços de Ferreira,Seroa,,,,,,,,,,
,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
290000,Porto,Porto,Paranhos,,,,,,,,,,
650000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
550000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
465000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
415000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
440000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
405000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
410000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
430000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
430000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
440000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
435000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
440000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
420000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
445000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
430000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
365000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
320000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
740000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
320000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
325000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
329900,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,,,,,,,,,,
287000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
173000,Porto,Valongo,Campo e Sobrado,,,,,,,,,,
445000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
435000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
415000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
445000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
450000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
455000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
460000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
740000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
680000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
305000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
880000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
760000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
890000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
1150000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
169900,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões",,,,,,,,,,
200000,Porto,Lousada,Torno,,,,,,,,,,
363630,Porto,Vila Nova de Gaia,São Felix da Marinha,,,,,,,,,,
420000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
435000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
430000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
410000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
450000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
430000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
425000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
580000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
815000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
720000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
920000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
330000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
2050000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
930000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
155000,Porto,Vila Nova de Gaia,Oliveira do Douro,,,,,,,,,,
166000,Porto,Porto,Campanhã,,,,,,,,,,
425000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
415000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
435000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
460000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
440000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
860000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
900000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
780000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
275000,Leiria,Caldas da Rainha,Tornada e Salir do Porto,,,,,,,,,,
265000,Porto,Vila Nova de Gaia,Madalena,,,,,,,,,,
460000,Porto,Porto,Paranhos,,,,,,,,,,
850000,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
79900,Porto,Baião,Gove,,,,,,,,,,
125000,Porto,Amarante,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",,,,,,,,,,
67000,Porto,Amarante,"Bustelo, Carneiro e Carvalho de Rei",,,,,,,,,,
89000,Porto,Penafiel,Perozelo,,,,,,,,,,
320000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
450000,Porto,Maia,Nogueira e Silva Escura,,,,,,,,,,
225000,Porto,Santo Tirso,"Santo Tirso, Couto (Santa Cristina e São Miguel) e Burgães",,,,,,,,,,
80000,Porto,Valongo,Valongo,,,,,,,,,,
139500,Porto,Gondomar,Rio Tinto,,,,,,,,,,
55000,Porto,Penafiel,Guilhufe e Urrô,,,,,,,,,,
194900,Porto,Vila Nova de Gaia,Arcozelo,,,,,,,,,,
225000,Porto,Santo Tirso,Reguenga,,,,,,,,,,
75000,Porto,Porto,Ramalde,,,,,,,,,,
139000,Porto,Porto,Bonfim,,,,,,,,,,
70000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
320000,Porto,Marco de Canaveses,Vila Boa de Quires e Maureles,,,,,,,,,,
269000,Porto,Trofa,Bougado (São Martinho e Santiago),,,,,,,,,,
245000,Porto,Porto,Paranhos,,,,,,,,,,
60000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
465000,Porto,Porto,Paranhos,,,,,,,,,,
460000,Porto,Porto,Paranhos,,,,,,,,,,
535000,Porto,Matosinhos,"Perafita, Lavra e Santa Cruz do Bispo",,,,,,,,,,
180000,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,,,,,,,,,,
259000,Porto,Maia,Águas Santas,,,,,,,,,,
249900,Ilha de São Miguel,Ribeira Grande,Ribeirinha,,,,,,,,,,
150000,Porto,Baião,Campelo e Ovil,,,,,,,,,,
98500,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",,,,,,,,,,
105500,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",,,,,,,,,,
60000,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",,,,,,,,,,
280000,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,,,,,,,,,,
268000,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
350000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
330000,Porto,Matosinhos,"Custóias, Leça do Balio e Guifões",,,,,,,,,,
45000,Porto,Vila Nova de Gaia,São Felix da Marinha,,,,,,,,,,
245000,Porto,Vila Nova de Gaia,Canelas,,,,,,,,,,
260000,Porto,Valongo,Valongo,,,,,,,,,,
175000,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,,,,,,,,,,
120000,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,,,,,,,,,,
385000,Porto,Porto,Bonfim,,,,,,,,,,
750000,Porto,Porto,Ramalde,,,,,,,,,,
27500,Porto,Baião,Campelo e Ovil,,,,,,,,,,
350000,Porto,Matosinhos,Matosinhos e Leça da Palmeira,,,,,,,,,,
229000,Porto,Matosinhos,São Mamede de Infesta e Senhora da Hora,,,,,,,,,,
93500,Porto,Santo Tirso,Reguenga,,,,,,,,,,
42500,Porto,Penafiel,Penafiel,,,,,,,,,,
280000,Porto,Vila Nova de Gaia,Grijó e Sermonde,,,,,,,,,,
150000,Porto,Valongo,Ermesinde,,,,,,,,,,
870000,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,,,,,,,,,,
2500,Porto,Felgueiras,"Margaride (Santa Eulália), Várzea, Lagares, Varziela e Moure",,,,,,,,,,
329900,Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,,,,,,,,,,
480000,Porto,Amarante,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",,,,,,,,,,
425000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
149000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
310000,Porto,Lousada,Sousela,,,,,,,,,,
470000,Porto,Gondomar,Rio Tinto,,,,,,,,,,
310000,Porto,Trofa,Bougado (São Martinho e Santiago),,,,,,,,,,
234000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
242000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
285000,Porto,Porto,Bonfim,,,,,,,,,,
289000,Porto,Vila Nova de Gaia,São Felix da Marinha,,,,,,,,,,
1300000,Porto,Póvoa de Varzim,"Póvoa de Varzim, Beiriz e Argivai",,,,,,,,,,
182000,Leiria,Alcobaça,São Martinho do Porto,,,,,,,,,,
155000,Porto,Penafiel,Rio de Moinhos,,,,,,,,,,
110000,Porto,Marco de Canaveses,"Várzea, Aliviada e Folhada",,,,,,,,,,
132000,Porto,Maia,Águas Santas,,,,,,,,,,
215000,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
300000,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
365000,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
470000,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
212500,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
479000,Porto,Porto,Ramalde,,,,,,,,,,
24000,Porto,Trofa,Bougado (São Martinho e Santiago),,,,,,,,,,
39500,Porto,Penafiel,Galegos,,,,,,,,,,
385000,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
207500,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
330000,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
302500,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
495000,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
470000,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
510000,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
285000,Porto,Amarante,Telões,,,,,,,,,,
225000,Porto,Amarante,Telões,,,,,,,,,,
300000,Porto,Vila Nova de Gaia,Canidelo,,,,,,,,,,
195000,Porto,Valongo,Ermesinde,,,,,,,,,,
119000,Porto,Porto,Lordelo do Ouro e Massarelos,,,,,,,,,,
99000,Porto,Porto,Paranhos,,,,,,,,,,
280000,Porto,Porto,Paranhos,,,,,,,,,,
1200000,Porto,Matosinhos,Matosinhos e Leça da Palmeira,,,,,,,,,,
170000,Porto,Amarante,"Amarante (São Gonçalo), Madalena, Cepelos e Gatão",,,,,,,,,,
349900,Porto,Santo Tirso,São Tomé Negrelos,,,,,,,,,,
690000,Lisboa,Oeiras,Porto Salvo,,,,,,,,,,
175000,Porto,Maia,Cidade da Maia,,,,,,,,,,
295000,Porto,Baião,Santa Cruz do Douro e São Tomé de Covelas,,,,,,,,,,
297500,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
327500,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
380000,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
362500,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
300000,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
470000,Porto,Gondomar,Fânzeres e São Pedro da Cova,,,,,,,,,,
210000,Porto,Penafiel,Croca,,,,,,,,,,
189900,Porto,Vila Nova de Gaia,Vilar de Andorinho,,,,,,,,,,
180000,Porto,Valongo,Ermesinde,,,,,,,,,,
275000,Porto,Santo Tirso,Rebordões,,,,,,,,,,
395000,Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,,,,,,,,,,
980000,Porto,Porto,"Aldoar, Foz do Douro e Nevogilde",,,,,,,,,,
280000,Porto,Porto,Paranhos,,,,,,,,,,
715000,Porto,Porto,Paranhos,,,,,,,,,,
194900,Porto,Valongo,Ermesinde,,,,,,,,,,
60000,Porto,Gondomar,"Gondomar (São Cosme), Valbom e Jovim",,,,,,,,,,
259000,Porto,Porto,Paranhos,,,,,,,,,,
415000,Porto,Porto,"Cedofeita, Santo Ildefonso, Sé, Miragaia, São Nicolau e Vitória",,,,,,,,,,
35000,Porto,Penafiel,Galegos,,,,,,,,,,
